CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Liu Kang,
Kung Lao,
Johnny Cage,
Sub-Zero,
Scorpion,
Raiden,
Kitana,
Jax Briggs,
Mileena,
Baraka,
Reptile,
Shang Tsung,
Kintaro,
