CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Ryu,
Ken Masters,
Chun-Li,
Guile,
Zangief,
Dhalsim,
Blanka,
E. Honda,
Balrog,
Vega,
Sagat,
M. Bison,
Akuma (Gouki),
Hokuto,
Doctrine Dark,
Skullomania,
Darun Mister,
Sharon,
Garuda,
Pullum Purna,
