CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Geralt de Rivia,
Haohmaru,
Azwel,
Cervantes de Leon,
Inferno,
Ivy Valentine,
Kilik,
Maxi,
Mitsurugi,
Nightmare,
Raphael Sorel,
Seong Mi-na,
Siegfried Schtauffen,
Sophitia Alexandra,
Taki,
Talim,
Tira,
Voldo,
Xianghua,
Yoshimitsu,
Zasalamel,
Groh,
Astaroth,
Cassandra Alexandra,
Amy Sorel,
Hilde,
Setsuka,
