CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Siegfried Schtauffen,
Nightmare,
Mitsurugi,
Taki,
Sophitia Alexandra,
Voldo,
Ivy Valentine,
Kilik,
Xianghua,
Astaroth,
Rock,
Seong Mi-na,
Hwang Sung Kyung,
Edge Master,
