CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Haohmaru,
Nakoruru,
Ukyo Tachibana,
Genjuro Kibagami,
Hanzo Hattori,
Galford,
Charlotte,
Jubei Yagyu,
Kyoshiro Senryo,
Tam Tam,
Earthquake,
Wan-Fu,
