CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Ryu,
Ken Masters,
Chun-Li,
E. Honda,
Blanka,
Zangief,
Guile,
Dhalsim,
M. Bison (Vega en Japón),
Balrog (M. Bison en Japón),
Vega (Balrog en Japón),
Sagat,
Cammy White,
