CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Ryu,
Chun-Li,
Alex,
Morrigan Aensland,
Batsu Ichimonji,
Viewtiful Joe,
Saki Omokane,
Mega Man Volnutt,
Roll,
Frank West,
Ken the Eagle,
Jun the Swan,
Casshan,
Tekkaman,
Polymar,
Yatterman-1,
Doronjo,
Karas,
Ippatsuman,
Gold Lightan,
