CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Ryu,
Ken Masters,
Chun-Li,
E. Honda,
Blanka,
Zangief,
Guile,
Dhalsim,
Balrog (Boxer),
Vega (Claw),
Sagat,
M. Bison (Dictador),
Abel,
C. Viper,
Rufus,
El Fuerte,
T. Hawk,
Fei Long,
Dee Jay,
Cammy White,
Rose,
Gen,
Dan Hibiki,
Sakura Kasugano,
Dudley,
Makoto,
Ibuki,
Yun,
Yang,
Evil Ryu,
Oni,
