CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Cyrax,
Baraka,
Scorpion,
Sub-Zero,
Kitana,
Mileena,
Sektor,
Reiko,
Tanya,
Jarek,
Raiden,
Sonya Blade,
Jax Briggs,
Kai,
Reptile,
Johnny Cage,
Tanya,
Liu Kang,
Goro,
Noob Saibot,
Shinnok,
