CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Alex,
Ryu,
Ken Masters,
Chun-Li,
Yun,
Yang,
Dudley,
Ibuki,
Elena,
Necro,
Oro,
Sean Matsuda,
Akuma,
