CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Liu Kang,
Kano,
Raiden,
Johnny Cage,
Scorpion,
Sub-Zero,
Sonya Blade,
Reptile,
Goro,
