CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Haohmaru,
Nakoruru,
Ukyo Tachibana,
Genjuro Kibagami,
Hanzo Hattori,
Galford,
Charlotte,
Jubei Yagyu,
Kyoshiro Senryo,
Rimururu,
Shizumaru Hisame,
Gaira Caffeine,
Basara,
Kazuki Kazama,
Sogetsu Kazama,
Yoshitora Tokugawa,
Yunfei,
Mina Majikina,
Enja,
Suija,
Rera,
Rasetsumaru,
Kusaregedo,
Tam Tam,
Rera,
