CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Kairi,
Garuda,
Skullomania,
Darun Mister,
Allen Snider,
Blair Dame,
Jack,
Shadowgeist,
Doctrine Dark,
Hayate,
Hokuto,
Sanane,
Pullum Purna,
