CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Jago,
Fulgore,
Glacius,
Thunder,
Cinder,
Sabrewulf,
Riptor,
Orchid,
Spinal,
Eyedol,
