CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Siegfried Schtauffen,
Nightmare,
Astaroth,
Yoshimitsu,
Maxi,
Voldo,
Ivy,
Taki,
Kilik,
Xianghua,
Talim,
Setsuka,
Cassandra Alexandra,
Raphael Sorel,
Mitsurugi,
Tira,
Zasalamel,
Yun-seong,
Seong Mi-na,
Tira,
Cervantes de Leon,
Sophitia Alexandra,
Raphael Sorel,
Talim,
Yun-seong,
Setsuka,
Zasalamel,
Olcadan,
Abyss,
