CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Spider-Man,
Captain America,
Iron Man,
Wolverine,
Hulk,
Psylocke,
Shuma-Gorath,
Blackheart,
Juggernaut,
Magneto,
Doctor Doom,
Thanos,
