CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Hyde Kido,
Linne,
Waldstein,
Carmine Prime,
Orie Ballardiae,
Gordeau,
Merkava,
Vatista,
Seth,
Yuzuriha,
Hilda,
