CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Spider-Man,
Thor,
Iron Man,
Captain America,
Hulk,
Deadpool,
Wolverine,
Doctor Doom,
Super-Skrull,
Phoenix,
Storm,
Magneto,
Taskmaster,
Sentinel,
She-Hulk,
X-23,
Shuma-Gorath,
Rocket Raccoon,
Nova,
Ghost Rider,
Hawkeye,
Iron Fist,
Doctor Strange,
Dormammu,
Ryu,
Chun-Li,
Chris Redfield,
Dante,
Viewtiful Joe,
Trish,
Amaterasu,
Sir Arthur,
Albert Wesker,
Zero,
Tron Bonne,
Nathan Spencer,
Mike Haggar,
Akuma,
Hsien-Ko,
Jill Valentine,
