CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Fulgore,
Jago,
Glacius,
Thunder,
Sabrewulf,
Spinal,
Orchid,
Cinder,
Riptor,
Eyedol,
