CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Superman,
Batman,
Wonder Woman,
Flash,
Aquaman,
Cyborg,
Green Lantern,
Green Arrow,
Supergirl,
Black Canary,
Robin,
Blue Beetle,
Firestorm,
Swamp Thing,
Atrocitus,
Gorilla Grodd,
Deadshot,
Harley Quinn,
Bane,
Poison Ivy,
Brainiac,
Black Adam,
Catwoman,
Cheetah,
Doctor Fate,
Captain Cold,
Scarecrow,
