CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Kaede,
Moriya Minakata,
Yuki,
Keiichiro Washizuka,
Shigen Naoe,
Genbu no Okina,
Zantetsu,
Mukuro,
