CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Sol Badguy,
Ky Kiske,
May,
Faust,
Potemkin,
Chipp Zanuff,
Zato-1,
Millia Rage,
Axl Low,
Ramlethal Valentine,
Elphelt Valentine,
Leo Whitefang,
Johnny,
Jack-O',
Jam Kuradoberi,
Venom,
Dizzy,
Slayer,
Bedman,
Sin Kiske,
Raven,
Kum Haehyun,
Answer,
Baiken,
