CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Sol Badguy,
Ky Kiske,
May,
Faust,
Potemkin,
Chipp Zanuff,
Zato-1,
Millia Rage,
Axl Low,
Leo Whitefang,
Ramlethal Valentine,
Giovanna,
Nagoriyuki,
Anji Mito,
I-No,
Jack-O,
Goldlewis Dickinson,
Happy Chaos,
Baiken,
Testament,
Bridget,
Sin,
Bedman?,
Asuka R#,
Jhonny,
Elphelt,
A.B.A.,
