CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Ryu,
Ken,
Chun-Li,
Sakura,
Morrigan Aensland,
Felicia,
Hsien-Ko (Lei-Lei),
Demitri Maximoff,
Zangief,
Vega (Balrog),
Akuma (Gouki),
Dan Hibiki,
Devilotte,
Tessa,
Donovan,
Anita,
Mega Man (Roll),
Arthur,
