CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Sub-Zero,
Scorpion,
Liu Kang,
Raiden,
Johnny Cage,
Sonya Blade,
Kitana,
Kung Lao,
Jax Briggs,
Mileena,
Reptile,
Ermac,
Jade,
Rain,
Cyrax,
Smoke,
Sektor,
Noob Saibot,
Kabal,
Nightwolf,
Shang Tsung,
Sindel,
