CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Ryu,
Ken,
Chun-Li,
Guile,
Dhalsim,
E. Honda,
Blanka,
Zangief,
Balrog,
Vega,
Sagat,
M. Bison,
Cammy,
T. Hawk,
Fei Long,
Dee Jay.
