CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Ryu Hayabusa,
Ayane,
Kasumi,
Tina Armstrong,
Zack,
Leifang,
Jann Lee,
Bass Armstrong,
Gen Fu,
Helena Douglas,
Leon,
Einm,
