CharacterName,ImageLink,Archetype,Archetype2,Archetype3,Archetype4,Archetype5
Ryu,
Luke,
Jamie,
Chun Li,
Guile,
Kimberly,
Juri,
Ken,
Blanka,
Dhalsim,
E.Honda,
Dee Jay,
Manon,
Marisa,
JP,
Zangief,
Lily,
Cammy,
Rashid,
A.K.I,
Ed,
Akuma,
